id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
900523,841,8/21/2015 17:08,Park at Olive,38,8/21/2015 17:22,Palo Alto Caltrain Station,34,110,Subscriber,94002
900524,693,8/21/2015 17:08,Market at Sansome,77,8/21/2015 17:20,Market at 10th,67,343,Subscriber,94117
900527,614,8/21/2015 17:08,2nd at South Park,64,8/21/2015 17:19,Civic Center BART (7th at Market),72,374,Subscriber,94122
900528,400,8/21/2015 17:09,Embarcadero at Vallejo,48,8/21/2015 17:15,Embarcadero at Folsom,51,520,Subscriber,94547
900529,787,8/21/2015 17:08,Market at Sansome,77,8/21/2015 17:22,Grant Avenue at Columbus Avenue,73,531,Subscriber,94133
900530,278,8/21/2015 17:09,Market at Sansome,77,8/21/2015 17:13,Market at 4th,76,521,Subscriber,94107
900531,804,8/21/2015 17:09,Harry Bridges Plaza (Ferry Building),50,8/21/2015 17:22,5th at Howard,57,636,Subscriber,94107
900534,915,8/21/2015 17:10,Steuart at Market,74,8/21/2015 17:25,South Van Ness at Market,66,512,Subscriber,94114
900536,1131,8/21/2015 17:10,Embarcadero at Sansome,60,8/21/2015 17:29,San Francisco Caltrain 2 (330 Townsend),69,275,Subscriber,95111
900537,535,8/21/2015 17:10,Powell Street BART,39,8/21/2015 17:19,Steuart at Market,74,137,Subscriber,94941
900538,419,8/21/2015 17:10,5th at Howard,57,8/21/2015 17:17,Temporary Transbay Terminal (Howard at Beale),55,451,Subscriber,94170
900539,336,8/21/2015 17:10,2nd at Townsend,61,8/21/2015 17:16,Harry Bridges Plaza (Ferry Building),50,259,Subscriber,94901
900540,673,8/21/2015 17:11,Spear at Folsom,49,8/21/2015 17:22,Townsend at 7th,65,537,Subscriber,94105
900541,693,8/21/2015 17:11,South Van Ness at Market,66,8/21/2015 17:23,San Francisco Caltrain 2 (330 Townsend),69,563,Subscriber,95118
900542,404,8/21/2015 17:11,Embarcadero at Sansome,60,8/21/2015 17:18,Steuart at Market,74,425,Subscriber,94102
900543,785,8/21/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 17:24,Powell at Post (Union Square),71,266,Subscriber,94070
900544,251,8/21/2015 17:12,Market at Sansome,77,8/21/2015 17:16,Harry Bridges Plaza (Ferry Building),50,538,Subscriber,94925
900545,680,8/21/2015 17:12,Temporary Transbay Terminal (Howard at Beale),55,8/21/2015 17:23,San Francisco Caltrain 2 (330 Townsend),69,285,Subscriber,95110
900546,222,8/21/2015 17:12,2nd at South Park,64,8/21/2015 17:16,San Francisco Caltrain 2 (330 Townsend),69,434,Subscriber,95014
900547,319,8/21/2015 17:12,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69,360,Subscriber,94401
900548,461,8/21/2015 17:12,Embarcadero at Bryant,54,8/21/2015 17:20,San Francisco Caltrain 2 (330 Townsend),69,528,Subscriber,94005
900549,262,8/21/2015 17:12,Market at 10th,67,8/21/2015 17:17,Powell Street BART,39,193,Subscriber,94103
900550,803,8/21/2015 17:12,Embarcadero at Folsom,51,8/21/2015 17:26,2nd at Townsend,61,535,Customer,94549
900551,511,8/21/2015 17:13,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 17:22,San Francisco Caltrain (Townsend at 4th),70,593,Subscriber,95014
900552,839,8/21/2015 17:13,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 17:27,Steuart at Market,74,448,Subscriber,94609
900553,705,8/21/2015 17:13,Spear at Folsom,49,8/21/2015 17:25,San Francisco Caltrain 2 (330 Townsend),69,416,Subscriber,94404
900554,646,8/21/2015 17:13,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 17:24,Market at Sansome,77,687,Subscriber,94549
900555,810,8/21/2015 17:13,Townsend at 7th,65,8/21/2015 17:27,Harry Bridges Plaza (Ferry Building),50,552,Subscriber,94904
900556,445,8/21/2015 17:10,Market at 4th,76,8/21/2015 17:18,San Francisco Caltrain (Townsend at 4th),70,449,Subscriber,94403
900557,243,8/21/2015 17:15,Mountain View City Hall,27,8/21/2015 17:19,Mountain View Caltrain Station,28,90,Subscriber,94107
900558,389,8/21/2015 17:16,5th at Howard,57,8/21/2015 17:22,San Francisco Caltrain 2 (330 Townsend),69,522,Subscriber,94402
900560,278,8/21/2015 17:16,Beale at Market,56,8/21/2015 17:21,Commercial at Montgomery,45,370,Subscriber,94133
900561,261,8/21/2015 17:17,Mountain View City Hall,27,8/21/2015 17:21,Mountain View Caltrain Station,28,94,Subscriber,94040
900562,647,8/21/2015 17:17,Commercial at Montgomery,45,8/21/2015 17:27,San Francisco Caltrain 2 (330 Townsend),69,386,Subscriber,94087
900563,811,8/21/2015 17:17,Market at Sansome,77,8/21/2015 17:30,Market at 10th,67,260,Subscriber,94110
900564,234,8/21/2015 17:17,Embarcadero at Vallejo,48,8/21/2015 17:21,Steuart at Market,74,418,Subscriber,94102
900565,808,8/21/2015 17:17,Embarcadero at Vallejo,48,8/21/2015 17:30,San Francisco Caltrain 2 (330 Townsend),69,359,Subscriber,94103
900566,685,8/21/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 17:29,Harry Bridges Plaza (Ferry Building),50,405,Subscriber,94965
900567,607,8/21/2015 17:17,2nd at Townsend,61,8/21/2015 17:27,Davis at Jackson,42,598,Subscriber,94111
900568,679,8/21/2015 17:17,Market at 10th,67,8/21/2015 17:28,San Francisco Caltrain 2 (330 Townsend),69,327,Subscriber,94401
900569,253,8/21/2015 17:18,Mountain View Caltrain Station,28,8/21/2015 17:23,Mountain View Caltrain Station,28,233,Subscriber,94109
900570,464,8/21/2015 17:19,San Pedro Square,6,8/21/2015 17:26,San Jose Diridon Caltrain Station,2,57,Subscriber,95377
900571,554,8/21/2015 17:19,Golden Gate at Polk,59,8/21/2015 17:28,Temporary Transbay Terminal (Howard at Beale),55,672,Subscriber,94610
900572,509,8/21/2015 17:19,2nd at Townsend,61,8/21/2015 17:28,Market at Sansome,77,187,Subscriber,94107
900573,508,8/21/2015 17:20,Townsend at 7th,65,8/21/2015 17:28,2nd at Townsend,61,507,Subscriber,94107
900574,273,8/21/2015 17:20,2nd at South Park,64,8/21/2015 17:24,Howard at 2nd,63,441,Subscriber,94108
900576,201,8/21/2015 17:20,Townsend at 7th,65,8/21/2015 17:23,San Francisco Caltrain 2 (330 Townsend),69,408,Customer,94134
900577,874,8/21/2015 17:20,Beale at Market,56,8/21/2015 17:35,Golden Gate at Polk,59,111,Subscriber,94109
900578,438,8/21/2015 17:20,Market at 4th,76,8/21/2015 17:28,San Francisco Caltrain 2 (330 Townsend),69,625,Subscriber,94107
900579,447,8/21/2015 17:21,Embarcadero at Folsom,51,8/21/2015 17:28,San Francisco Caltrain 2 (330 Townsend),69,628,Subscriber,94303
900580,406,8/21/2015 17:21,Market at Sansome,77,8/21/2015 17:28,2nd at South Park,64,351,Subscriber,94121
900581,614,8/21/2015 17:21,2nd at South Park,64,8/21/2015 17:31,Powell Street BART,39,392,Subscriber,94612
900583,767,8/21/2015 17:22,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 17:35,Spear at Folsom,49,449,Subscriber,94061
900584,341,8/21/2015 17:22,2nd at South Park,64,8/21/2015 17:28,Market at Sansome,77,361,Subscriber,94610
900585,222,8/21/2015 17:19,Embarcadero at Vallejo,48,8/21/2015 17:23,Steuart at Market,74,473,Subscriber,94597
900586,422,8/21/2015 17:19,Embarcadero at Vallejo,48,8/21/2015 17:26,Temporary Transbay Terminal (Howard at Beale),55,279,Subscriber,94611
900587,71,8/21/2015 17:23,2nd at South Park,64,8/21/2015 17:24,2nd at South Park,64,282,Subscriber,94901
900588,834,8/21/2015 17:23,Steuart at Market,74,8/21/2015 17:37,San Francisco Caltrain 2 (330 Townsend),69,575,Subscriber,94404
900589,279,8/21/2015 17:22,Steuart at Market,74,8/21/2015 17:26,Embarcadero at Bryant,54,590,Subscriber,94105
900590,265,8/21/2015 17:24,Embarcadero at Vallejo,48,8/21/2015 17:28,Steuart at Market,74,278,Subscriber,94556
900591,69,8/21/2015 17:24,2nd at South Park,64,8/21/2015 17:25,2nd at Townsend,61,282,Subscriber,94107
900592,479,8/21/2015 17:24,Embarcadero at Folsom,51,8/21/2015 17:32,Embarcadero at Sansome,60,422,Subscriber,94133
900594,371,8/21/2015 17:26,Santa Clara at Almaden,4,8/21/2015 17:32,San Jose Diridon Caltrain Station,2,20,Subscriber,94306
900598,768,8/21/2015 17:27,Davis at Jackson,42,8/21/2015 17:40,San Francisco Caltrain 2 (330 Townsend),69,546,Subscriber,94025
900601,557,8/21/2015 17:28,Steuart at Market,74,8/21/2015 17:37,San Francisco Caltrain 2 (330 Townsend),69,425,Subscriber,94061
900604,394,8/21/2015 17:29,Civic Center BART (7th at Market),72,8/21/2015 17:35,Market at 4th,76,315,Subscriber,94110
900607,335,8/21/2015 17:30,Embarcadero at Sansome,60,8/21/2015 17:35,Harry Bridges Plaza (Ferry Building),50,470,Subscriber,94602
900610,648,8/21/2015 17:30,Steuart at Market,74,8/21/2015 17:41,San Francisco Caltrain 2 (330 Townsend),69,473,Subscriber,94024
900613,446,8/21/2015 17:31,2nd at Folsom,62,8/21/2015 17:38,Harry Bridges Plaza (Ferry Building),50,289,Subscriber,94949
900616,202,8/21/2015 17:32,Townsend at 7th,65,8/21/2015 17:35,San Francisco Caltrain 2 (330 Townsend),69,537,Subscriber,94127
900617,605,8/21/2015 17:32,Civic Center BART (7th at Market),72,8/21/2015 17:42,Townsend at 7th,65,659,Subscriber,94112
900618,627,8/21/2015 17:32,San Francisco City Hall,58,8/21/2015 17:43,5th at Howard,57,292,Subscriber,94103
900619,557,8/21/2015 17:33,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 17:42,San Francisco Caltrain (Townsend at 4th),70,602,Subscriber,94402
900620,622,8/21/2015 17:33,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 17:44,Market at 10th,67,581,Subscriber,94102
900621,636,8/21/2015 17:33,Embarcadero at Sansome,60,8/21/2015 17:44,Post at Kearny,47,422,Subscriber,94109
900622,777,8/21/2015 17:33,Temporary Transbay Terminal (Howard at Beale),55,8/21/2015 17:46,San Francisco Caltrain (Townsend at 4th),70,573,Subscriber,94030
900623,453,8/21/2015 17:34,Howard at 2nd,63,8/21/2015 17:41,San Francisco Caltrain 2 (330 Townsend),69,437,Subscriber,94061
900624,365,8/21/2015 17:34,2nd at South Park,64,8/21/2015 17:40,Market at Sansome,77,351,Subscriber,94607
900625,2146,8/21/2015 17:34,Golden Gate at Polk,59,8/21/2015 18:10,Davis at Jackson,42,417,Subscriber,94530
900626,348,8/21/2015 17:35,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 17:40,San Francisco Caltrain (Townsend at 4th),70,578,Subscriber,94087
900629,530,8/21/2015 17:36,2nd at Townsend,61,8/21/2015 17:45,Townsend at 7th,65,535,Subscriber,94103
900630,691,8/21/2015 17:36,Mountain View Caltrain Station,28,8/21/2015 17:47,Rengstorff Avenue / California Street,33,105,Subscriber,94040-1724
900631,712,8/21/2015 17:33,Redwood City Medical Center,26,8/21/2015 17:45,San Mateo County Center,23,299,Subscriber,94040
900632,410,8/21/2015 17:37,Market at 4th,76,8/21/2015 17:43,Temporary Transbay Terminal (Howard at Beale),55,309,Subscriber,94501
900635,971,8/21/2015 17:37,Spear at Folsom,49,8/21/2015 17:53,Market at 4th,76,449,Subscriber,94117
900636,892,8/21/2015 17:37,Embarcadero at Folsom,51,8/21/2015 17:52,Civic Center BART (7th at Market),72,494,Subscriber,94080
900639,427,8/21/2015 17:38,Embarcadero at Folsom,51,8/21/2015 17:45,2nd at Townsend,61,520,Subscriber,94107
900640,509,8/21/2015 17:38,2nd at Townsend,61,8/21/2015 17:47,Harry Bridges Plaza (Ferry Building),50,507,Subscriber,94960
900641,552,8/21/2015 17:38,Powell Street BART,39,8/21/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69,392,Subscriber,94306
900644,636,8/21/2015 17:39,Golden Gate at Polk,59,8/21/2015 17:49,San Francisco Caltrain 2 (330 Townsend),69,388,Subscriber,94306
900645,290,8/21/2015 17:40,5th at Howard,57,8/21/2015 17:45,San Francisco Caltrain 2 (330 Townsend),69,572,Subscriber,94303
900646,2027,8/21/2015 17:41,Market at Sansome,77,8/21/2015 18:14,Market at 10th,67,351,Subscriber,94103
900647,894,8/21/2015 17:41,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 17:56,Embarcadero at Sansome,60,593,Subscriber,94133
900648,557,8/21/2015 17:41,San Jose Diridon Caltrain Station,2,8/21/2015 17:50,Paseo de San Antonio,7,20,Subscriber,95113
900649,265,8/21/2015 17:42,Temporary Transbay Terminal (Howard at Beale),55,8/21/2015 17:46,Yerba Buena Center of the Arts (3rd @ Howard),68,555,Subscriber,94403
900650,776,8/21/2015 17:42,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 17:55,Broadway St at Battery St,82,191,Subscriber,94105
900651,836,8/21/2015 17:42,Steuart at Market,74,8/21/2015 17:56,San Francisco Caltrain (Townsend at 4th),70,137,Subscriber,95111
900656,814,8/21/2015 17:43,Santa Clara County Civic Center,80,8/21/2015 17:56,Ryland Park,84,231,Subscriber,95112
900660,354,8/21/2015 17:45,Embarcadero at Folsom,51,8/21/2015 17:51,Howard at 2nd,63,384,Subscriber,94105
900661,511,8/21/2015 17:45,Commercial at Montgomery,45,8/21/2015 17:53,Market at 4th,76,370,Subscriber,94704
900662,403,8/21/2015 17:45,2nd at Folsom,62,8/21/2015 17:52,San Francisco Caltrain (Townsend at 4th),70,312,Subscriber,94403
900663,4029,8/21/2015 17:46,2nd at South Park,64,8/21/2015 18:53,Townsend at 7th,65,327,Subscriber,94612
900664,836,8/21/2015 17:46,Harry Bridges Plaza (Ferry Building),50,8/21/2015 18:00,San Francisco Caltrain (Townsend at 4th),70,268,Subscriber,94111
900665,309,8/21/2015 17:47,Embarcadero at Bryant,54,8/21/2015 17:52,Beale at Market,56,492,Subscriber,94105
900666,154,8/21/2015 17:47,San Jose Civic Center,3,8/21/2015 17:50,Paseo de San Antonio,7,64,Subscriber,95112
900667,439,8/21/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 17:55,5th at Howard,57,212,Subscriber,94103
900668,967,8/21/2015 17:47,Steuart at Market,74,8/21/2015 18:03,Post at Kearny,47,623,Customer,nil
900669,969,8/21/2015 17:47,Steuart at Market,74,8/21/2015 18:04,Post at Kearny,47,600,Customer,nil
900670,961,8/21/2015 17:48,Steuart at Market,74,8/21/2015 18:04,Post at Kearny,47,418,Customer,nil
900671,940,8/21/2015 17:48,Steuart at Market,74,8/21/2015 18:04,Post at Kearny,47,33,Customer,nil
900672,237,8/21/2015 17:48,Howard at 2nd,63,8/21/2015 17:52,2nd at South Park,64,441,Subscriber,94107
900673,1103,8/21/2015 17:48,Embarcadero at Sansome,60,8/21/2015 18:07,Townsend at 7th,65,56,Subscriber,94110
900674,604,8/21/2015 17:49,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 17:59,Civic Center BART (7th at Market),72,427,Subscriber,94601
900675,1187,8/21/2015 17:51,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 18:11,Clay at Battery,41,436,Subscriber,94133
900676,366,8/21/2015 17:51,SJSU 4th at San Carlos,12,8/21/2015 17:57,San Pedro Square,6,65,Subscriber,95110
900677,192,8/21/2015 17:52,Townsend at 7th,65,8/21/2015 17:55,San Francisco Caltrain 2 (330 Townsend),69,455,Subscriber,94404
900678,322,8/21/2015 17:52,2nd at Folsom,62,8/21/2015 17:58,San Francisco Caltrain (Townsend at 4th),70,478,Subscriber,94002
900679,708,8/21/2015 17:53,Broadway St at Battery St,82,8/21/2015 18:05,2nd at Townsend,61,562,Subscriber,95111
900680,353,8/21/2015 17:53,Davis at Jackson,42,8/21/2015 17:59,Temporary Transbay Terminal (Howard at Beale),55,362,Subscriber,94602
900683,182,8/21/2015 17:54,Embarcadero at Vallejo,48,8/21/2015 17:57,Steuart at Market,74,617,Subscriber,94608
900684,629,8/21/2015 17:54,San Jose Diridon Caltrain Station,2,8/21/2015 18:04,Ryland Park,84,143,Subscriber,95110
900685,519,8/21/2015 17:54,Market at Sansome,77,8/21/2015 18:02,2nd at Townsend,61,372,Subscriber,94107
900688,286,8/21/2015 17:54,Temporary Transbay Terminal (Howard at Beale),55,8/21/2015 17:59,Market at Sansome,77,651,Subscriber,94105
900689,838,8/21/2015 17:54,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 18:08,Market at 10th,67,573,Subscriber,94102
900692,738,8/21/2015 17:55,2nd at South Park,64,8/21/2015 18:07,Townsend at 7th,65,416,Subscriber,94105
900693,561,8/21/2015 17:55,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 18:05,Powell Street BART,39,359,Subscriber,94597
900694,357,8/21/2015 17:55,San Pedro Square,6,8/21/2015 18:01,San Jose Diridon Caltrain Station,2,696,Subscriber,94002
900699,422,8/21/2015 17:56,Embarcadero at Sansome,60,8/21/2015 18:03,Harry Bridges Plaza (Ferry Building),50,400,Subscriber,94566
900700,723,8/21/2015 17:57,Clay at Battery,41,8/21/2015 18:09,San Francisco Caltrain 2 (330 Townsend),69,514,Subscriber,94087
900701,660,8/21/2015 17:57,South Van Ness at Market,66,8/21/2015 18:08,San Francisco Caltrain 2 (330 Townsend),69,355,Subscriber,94010
900704,1004,8/21/2015 17:57,Broadway St at Battery St,82,8/21/2015 18:14,San Francisco Caltrain (Townsend at 4th),70,331,Subscriber,94065
900705,535,8/21/2015 17:58,2nd at Folsom,62,8/21/2015 18:07,San Francisco Caltrain (Townsend at 4th),70,426,Subscriber,95008
900706,574,8/21/2015 17:58,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 18:08,Embarcadero at Folsom,51,473,Subscriber,94105
900707,848,8/21/2015 17:59,University and Emerson,35,8/21/2015 18:13,Park at Olive,38,243,Subscriber,94040
900709,342,8/21/2015 18:01,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 18:06,Powell Street BART,39,375,Subscriber,94804
900711,751,8/21/2015 18:01,Embarcadero at Folsom,51,8/21/2015 18:13,San Francisco Caltrain (Townsend at 4th),70,373,Subscriber,94062
900712,277,8/21/2015 18:01,2nd at Folsom,62,8/21/2015 18:06,2nd at Townsend,61,504,Subscriber,94107
900713,407,8/21/2015 18:01,2nd at Townsend,61,8/21/2015 18:08,Spear at Folsom,49,282,Subscriber,94102
900714,412,8/21/2015 18:01,Embarcadero at Sansome,60,8/21/2015 18:08,Steuart at Market,74,509,Subscriber,94114
900715,708,8/21/2015 18:02,Commercial at Montgomery,45,8/21/2015 18:13,2nd at Folsom,62,109,Subscriber,94107
900716,759,8/21/2015 18:02,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 18:14,Harry Bridges Plaza (Ferry Building),50,137,Subscriber,94930
900717,174,8/21/2015 18:02,Townsend at 7th,65,8/21/2015 18:05,San Francisco Caltrain 2 (330 Townsend),69,659,Subscriber,95051
900718,329,8/21/2015 18:02,Mountain View Caltrain Station,28,8/21/2015 18:08,Castro Street and El Camino Real,32,90,Subscriber,94022
900719,819,8/21/2015 18:02,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 18:16,Townsend at 7th,65,555,Subscriber,94107
900720,457,8/21/2015 18:03,Temporary Transbay Terminal (Howard at Beale),55,8/21/2015 18:11,5th at Howard,57,309,Subscriber,94109
900721,542,8/21/2015 18:04,5th at Howard,57,8/21/2015 18:13,Steuart at Market,74,636,Subscriber,94903
900722,444,8/21/2015 18:04,Embarcadero at Sansome,60,8/21/2015 18:11,Grant Avenue at Columbus Avenue,73,593,Subscriber,94133
900723,860,8/21/2015 18:04,Washington at Kearny,46,8/21/2015 18:19,Temporary Transbay Terminal (Howard at Beale),55,479,Subscriber,94705
900724,1155,8/21/2015 18:05,Post at Kearny,47,8/21/2015 18:24,Golden Gate at Polk,59,429,Customer,85009
900725,1050,8/21/2015 18:06,Davis at Jackson,42,8/21/2015 18:23,San Francisco Caltrain 2 (330 Townsend),69,541,Subscriber,94086
900726,473,8/21/2015 18:06,Howard at 2nd,63,8/21/2015 18:14,San Francisco Caltrain 2 (330 Townsend),69,300,Subscriber,94070
900727,295,8/21/2015 18:06,Howard at 2nd,63,8/21/2015 18:11,Harry Bridges Plaza (Ferry Building),50,384,Subscriber,94115
900728,299,8/21/2015 18:06,Yerba Buena Center of the Arts (3rd @ Howard),68,8/21/2015 18:11,San Francisco Caltrain (Townsend at 4th),70,586,Subscriber,94070
900729,250,8/21/2015 18:07,Townsend at 7th,65,8/21/2015 18:11,San Francisco Caltrain 2 (330 Townsend),69,535,Subscriber,94401
900730,791,8/21/2015 18:07,2nd at Townsend,61,8/21/2015 18:20,Powell Street BART,39,395,Customer,94549
900731,832,8/21/2015 18:07,Broadway St at Battery St,82,8/21/2015 18:21,San Francisco Caltrain (Townsend at 4th),70,191,Subscriber,95130
900732,827,8/21/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 18:22,Harry Bridges Plaza (Ferry Building),50,569,Subscriber,94111
900733,179,8/21/2015 18:08,2nd at Folsom,62,8/21/2015 18:11,Market at Sansome,77,423,Subscriber,94105
900734,499,8/21/2015 18:08,Steuart at Market,74,8/21/2015 18:16,Powell at Post (Union Square),71,448,Subscriber,94108
900735,336,8/21/2015 18:08,Embarcadero at Sansome,60,8/21/2015 18:14,Steuart at Market,74,450,Subscriber,94102
900736,836,8/21/2015 18:10,San Francisco Caltrain (Townsend at 4th),70,8/21/2015 18:24,Broadway St at Battery St,82,478,Subscriber,94133
900737,855,8/21/2015 18:10,Market at 10th,67,8/21/2015 18:25,2nd at Folsom,62,420,Subscriber,94709
900738,232,8/21/2015 18:11,2nd at Folsom,62,8/21/2015 18:15,2nd at Townsend,61,500,Subscriber,94043
900739,708,8/21/2015 18:11,Steuart at Market,74,8/21/2015 18:23,2nd at Townsend,61,463,Subscriber,94158
900740,230,8/21/2015 18:11,2nd at Folsom,62,8/21/2015 18:15,Market at Sansome,77,443,Subscriber,94612
900741,231,8/21/2015 18:13,2nd at South Park,64,8/21/2015 18:17,San Francisco Caltrain (Townsend at 4th),70,603,Subscriber,94301
900742,126,8/21/2015 18:13,Howard at 2nd,63,8/21/2015 18:15,Market at Sansome,77,274,Subscriber,94114
900743,1161,8/21/2015 18:13,Park at Olive,38,8/21/2015 18:33,Rengstorff Avenue / California Street,33,243,Subscriber,94040
900745,246,8/21/2015 18:15,Broadway St at Battery St,82,8/21/2015 18:19,Beale at Market,56,502,Subscriber,94618
900746,651,8/21/2015 18:16,Palo Alto Caltrain Station,34,8/21/2015 18:26,California Ave Caltrain Station,36,301,Subscriber,94040
900747,786,8/21/2015 18:16,Broadway St at Battery St,82,8/21/2015 18:29,San Francisco Caltrain (Townsend at 4th),70,505,Subscriber,95129
900748,1134,8/21/2015 18:16,Golden Gate at Polk,59,8/21/2015 18:35,Embarcadero at Sansome,60,547,Subscriber,94133
900749,780,8/21/2015 18:17,Harry Bridges Plaza (Ferry Building),50,8/21/2015 18:30,San Francisco Caltrain 2 (330 Townsend),69,259,Subscriber,94086
900750,597,8/21/2015 18:18,Market at Sansome,77,8/21/2015 18:28,Grant Avenue at Columbus Avenue,73,361,Subscriber,94133
900751,470,8/21/2015 18:19,San Jose Diridon Caltrain Station,2,8/21/2015 18:27,San Salvador at 1st,8,696,Subscriber,94111
900752,844,8/21/2015 18:19,Grant Avenue at Columbus Avenue,73,8/21/2015 18:33,Powell at Post (Union Square),71,431,Customer,nil
900753,822,8/21/2015 18:19,Grant Avenue at Columbus Avenue,73,8/21/2015 18:33,Powell at Post (Union Square),71,532,Customer,nil
900755,196,8/21/2015 18:22,Townsend at 7th,65,8/21/2015 18:26,San Francisco Caltrain 2 (330 Townsend),69,56,Subscriber,94107
900756,329,8/21/2015 18:23,Beale at Market,56,8/21/2015 18:29,Embarcadero at Bryant,54,454,Subscriber,94107
900757,690,8/21/2015 18:24,Beale at Market,56,8/21/2015 18:35,Market at 10th,67,563,Subscriber,94102
900758,301,8/21/2015 18:24,Market at Sansome,77,8/21/2015 18:29,Market at 4th,76,187,Subscriber,94111
900760,177,8/21/2015 18:26,5th at Howard,57,8/21/2015 18:29,Powell Street BART,39,292,Subscriber,94118
900761,275,8/21/2015 18:27,Commercial at Montgomery,45,8/21/2015 18:31,Yerba Buena Center of the Arts (3rd @ Howard),68,214,Subscriber,94107
900762,234,8/21/2015 18:27,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 18:31,Townsend at 7th,65,355,Subscriber,94107
900763,1107,8/21/2015 18:28,San Francisco Caltrain 2 (330 Townsend),69,8/21/2015 18:46,Embarcadero at Sansome,60,503,Subscriber,94109
900764,482,8/21/2015 18:28,Powell Street BART,39,8/21/2015 18:36,South Van Ness at Market,66,193,Subscriber,94117
900766,386,8/21/2015 18:26,San Jose Diridon Caltrain Station,2,8/21/2015 18:33,Santa Clara at Almaden,4,293,Subscriber,95110
900767,782,8/21/2015 18:30,Townsend at 7th,65,8/21/2015 18:43,Temporary Transbay Terminal (Howard at Beale),55,416,Subscriber,94103
900768,529,8/21/2015 18:31,Townsend at 7th,65,8/21/2015 18:40,2nd at South Park,64,329,Subscriber,94107
900769,623,8/21/2015 18:32,Clay at Battery,41,8/21/2015 18:42,San Francisco Caltrain (Townsend at 4th),70,436,Subscriber,95014
900770,792,8/21/2015 18:32,Embarcadero at Sansome,60,8/21/2015 18:46,Grant Avenue at Columbus Avenue,73,86,Customer,1
